what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898487622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1543898487624
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1543898488622
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1543898491266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898528497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898568975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543898568987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898574506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898621584
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543898623017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898630472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898633189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898639287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898662551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898662627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898665730
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543898666229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898667694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898780224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898780324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898781920
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543898782076
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1543898782313
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1543898782313
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1543898782313
stopped,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1543898783311
