what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1537626783650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626787597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626789745
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1537626790595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626790937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626793960
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1537626795806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626796151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626799180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626801405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626802499
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537626802508
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537626806164
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537626807504
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537626808465
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537626819688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626913624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626933315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626935821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626937280
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537626937290
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537626942255
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537626943223
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537626954516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626963726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626970253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537626985278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627007759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627009719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627013097
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537627013104
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537627018107
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537627019052
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627030840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627054402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627059051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627076161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627080803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627082870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627095297
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537627095309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627097393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627100325
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537627100327
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537627101275
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627112569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627162756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627167956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627171904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627173483
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537627173493
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537627178555
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537627179495
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627190728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627225938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627228313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1537627228317
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627233663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627233771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1537627245451
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627253822
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627253919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1537627263616
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627264459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1537627276993
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627312097
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627315774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627338397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627340226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627340693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627344705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1537627349474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1537627351018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627352580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627353773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627370965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627411132
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1537627424058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627446317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627482339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1537627487345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1537627510264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1537627511607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1537627535001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1537627541543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1537627552142
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1537627552525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627552946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627564964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627569648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627571345
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1537627571358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627575295
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627575362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627576159
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627576178
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1537627577760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627592351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627603921
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627614442
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627616582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1537627616584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627641067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627673122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627688301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627690698
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1537627690709
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627694464
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1537627695923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627699418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627708129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627708161
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1537627708205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627709682
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1537627709694
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1537627709697
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1537627709697
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1537627709939
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1537627709993
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1537627710101
activated,perspective,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui.debugPerspective",1537627710160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627711317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537627733979
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627734531
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1537627736924
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627736984
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627738339
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627740422
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627743405
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627745372
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627747036
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627749121
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627758505
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627760966
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627765872
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1537627780750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627786387
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627786495
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1537627795060
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627809855
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1537627816562
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627836455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1537627841602
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1537627843662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1537627847889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627869903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627870996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627871023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1537627871055
